selfhost_file	selfhost_line	selfhost_func	api	kind	current_overload	cpp_file	cpp_line	cpp_api	cpp_overload	mapping	migration	recommendation	b5657_five_set	batch	cpp_call	call
packages/parse/src/ParserDiag.cj	1384	DiagUnexpectedTypeIn	AddNote	<subdiagnostic>	text-only	Parse/ParserDiag.cpp	1527	AddNote	text-only	function-ordinal	NO	keep-current	NO		AddNote(noteStr)	AddNote(noteStr)
packages/parse/src/ParserDiag.cj	1391	DiagImportingByPackageNameIsNotSupported	AddNote	<subdiagnostic>	text-only	Parse/ParserDiag.cpp	1544	AddNote	text-only	function-ordinal	NO	keep-current	NO		"AddNote(""importing by package name is not supported."")"	"AddNote(""importing by package name is not supported."")"
packages/parse/src/ParserDiag.cj	1413	DiagRedundantModifiers	AddHint	<subdiagnostic>	range	Parse/ParserDiag.cpp	1571	AddHint	range	function-ordinal	NO	keep-current	NO		AddHint(scopeRange)	AddHint(scopeRange)
packages/parse/src/ParserDiag.cj	1424	DiagRedundantModifiers	AddHint	<subdiagnostic>	range	Parse/ParserDiag.cpp	1584	AddHint	range	function-ordinal	NO	keep-current	NO		AddHint(tarRange)	AddHint(tarRange)
packages/parse/src/ParserImpl.cj	303	ParseDiagnoseRefactor	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, invocation.macroCallDiagInfo, pos, formatArgs: arguments)
packages/parse/src/ParserImpl.cj	306	ParseDiagnoseRefactor	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, pos, arguments: arguments)
packages/parse/src/ParserImpl.cj	317	ParseDiagnoseRefactor	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, invocation.macroCallDiagInfo, range, formatArgs: arguments)
packages/parse/src/ParserImpl.cj	320	ParseDiagnoseRefactor	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, range, arguments: arguments)
packages/sema/src/CJMP/CheckCJMP.cj	64	DiagNotMatchedDecl	DiagnoseRefactor	sema_not_matched	node	Sema/CJMP/CheckCJMP.cpp	154	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_not_matched, decl, p0, info, p2)	DiagnoseRefactor( checker.diag, BasicDiagKindRefactor.sema_not_matched, decl, arguments: [left, DeclInfo(decl), right])
packages/sema/src/CJMP/CheckCJMP.cj	81	DiagNotMatchedSuperType	DiagnoseRefactor	sema_specific_has_different_super_type	node	Sema/CJMP/CheckCJMP.cpp	169	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_has_different_super_type, decl, DeclKindToString(decl))	DiagnoseRefactor( checker.diag, BasicDiagKindRefactor.sema_specific_has_different_super_type, decl, arguments: [DeclKindToString(decl)])
packages/sema/src/CJMP/CheckCJMP.cj	106	MatchNominativeDecl	DiagnoseRefactor	specific_has_different_kind	node	Sema/CJMP/CheckCJMP.cpp	176	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::specific_has_different_kind, specificDecl, DeclKindToString(specificDecl), DeclKindToString(commonDecl))	DiagnoseRefactor( checker.diag, BasicDiagKindRefactor.specific_has_different_kind, specificDecl, arguments: [DeclKindToString(specificDecl), DeclKindToString(commonDecl)])
packages/sema/src/CJMP/CheckCJMP.cj	119	MatchNominativeDecl	DiagnoseRefactor	common_non_exaustive_platfrom_exaustive_mismatch	node	Sema/CJMP/CheckCJMP.cpp	187	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::common_non_exaustive_platfrom_exaustive_mismatch, specificDecl, DeclKindToString(commonDecl), DeclKindToString(specificDecl))	DiagnoseRefactor( checker.diag, BasicDiagKindRefactor.common_non_exaustive_platfrom_exaustive_mismatch, specificDecl, arguments: [DeclKindToString(commonDecl), DeclKindToString(specificDecl)])
packages/sema/src/CJMP/CheckCJMP.cj	428	PreCheckCJMPClass	DiagnoseRefactor	sema_common_open_class_no_init	node	Sema/CJMP/CheckCJMP.cpp	494	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_common_open_class_no_init, cls, cls.identifier.Val())	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_common_open_class_no_init, cls, arguments: [cls.identifier.Val()])
packages/sema/src/CJMP/CheckCJMP.cj	503	TrySetSpecificImpl	DiagnoseRefactor	sema_multiple_common_implementations	node	Sema/CJMP/CheckCJMP.cpp	918	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_multiple_common_implementations, commonDecl, kind)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_multiple_common_implementations, commonDecl, arguments: [kind])
packages/sema/src/CJMP/CheckCJMP.cj	516	TrySetSpecificImpl	DiagnoseRefactor	sema_specific_member_must_have_implementation	node	Sema/CJMP/CheckCJMP.cpp	923	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_member_must_have_implementation, specificDecl, specificDecl.identifier.Val(), commonDecl.outerDecl->identifier.Val())	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_specific_member_must_have_implementation, specificDecl, arguments: [specificDecl.identifier.Val(), outerName])
packages/sema/src/CJMP/CheckCJMP.cj	541	MatchCJMPDeclAttrs	DiagnoseRefactor	sema_open_abstract_specific_can_not_replace_open_common	node	Sema/CJMP/CheckCJMP.cpp	763	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_open_abstract_specific_can_not_replace_open_common, specific, kindStr, kindStr)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_open_abstract_specific_can_not_replace_open_common, specific, arguments: [kindStr, kindStr])
packages/sema/src/CJMP/CheckCJMP.cj	564	MatchCJMPDeclAttrs	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(diag, kind, target, arguments: [target.identifier.Val()])
packages/sema/src/CJMP/CheckCJMP.cj	571	MatchCJMPDeclAttrs	DiagnoseRefactor	sema_specific_has_different_modifier	node	Sema/CJMP/CheckCJMP.cpp	792	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor( DiagKindRefactor::sema_specific_has_different_modifier, specific, DeclKindToString(specific))	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_specific_has_different_modifier, specific, arguments: [DeclKindToString(specific)])
packages/sema/src/CJMP/CheckCJMP.cj	666	MatchCJMPFunction	DiagnoseRefactor	sema_specific_init_common_primary_constructor	node	Sema/CJMP/CheckCJMP.cpp	945	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_init_common_primary_constructor, commonFunc)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_specific_init_common_primary_constructor, commonFunc)
packages/sema/src/CJMP/CheckCJMP.cj	721	MatchCJMPProp	DiagnoseRefactor	sema_specific_has_different_type	node	Sema/CJMP/CheckCJMP.cpp	962	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		"DiagnoseRefactor(DiagKindRefactor::sema_specific_has_different_type, specificProp, ""property"")"	"DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_specific_has_different_type, specificProp, arguments: [""property""])"
packages/sema/src/CJMP/CheckCJMP.cj	767	MatchCJMPVar	DiagnoseRefactor	sema_specific_has_different_type	node	Sema/CJMP/CheckCJMP.cpp	1031	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_has_different_type, specificVar, specificKind)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_specific_has_different_type, specificVar, arguments: [specificKind])
